lig_id,zinc_id,can_smiles,zinc_bin
Z46121,116755163,CCOC(=O)C[C@H](N)Cc1cc(F)c(F)cc1F,CD
Z46122,91906935,COCCN1CCC[C@@]2(CCN(Cc3ccc(N(C)C)nc3)C2)C1=O,ED
Z46123,1704336299,CN1C(=O)[C@H]2COC[C@@H]1CN(C(=O)CSc1ccc(Cl)cc1)C2,FD
Z46124,10059003,CC(=O)Nc1c(O)nc(SCC(=O)Nc2nc3ccccc3s2)[nH]c1=O,GD
Z46125,2382298899,C[C@H]1CN(C(=O)CCCn2cncn2)Cc2nnc(-c3cnn(C)c3)n21,FC
Z46126,1704324640,CN(C)S(=O)(=O)C[C@@H]1COC[C@H]1NC(=O)c1ccccc1N1CCOCC1,GC
Z46127,95523723,CNC(=O)c1cc(NC(=O)N2CCC3(CC2)C[C@@H](O)CO3)ccc1OC,FD
Z46128,2382391905,COc1ccc(CC(=O)N2CC[C@@H](O)[C@@](CC3CC3)(C(=O)O)C2)cc1,ED
Z46129,2100483095,CC(C)CC[C@@]1(C(=O)O)CN(C(=O)c2cn[nH]c2)CC[C@@H]1O,DD
Z46130,14969168,C1CCCN(c2nc3nonc3nc2NC[C@H]2COCCO2)CC1,ED
Z46131,91626338,O=C([C@@H]1CCCN(C2CCN(Cc3cccnc3)CC2)C1)N1CCC(CO)CC1,HD
Z46132,426405818,COC[C@H](NC(=O)Nc1ccc2c(c1)oc(=O)n2C)c1ccnn1C,ED
Z46133,1529105794,Nc1ncccc1CN1CCN2[C@@H](c3ccccc3)COC[C@H]2C1,DD
Z46134,96153462,CCS(=O)(=O)N1C[C@@H]2CN(c3nc4ccccc4s3)C[C@]2(C(=O)O)C1,GD
Z46135,3162397,OCCOc1ccc(Br)cc1OCCO,CD
Z46136,12075020,COc1ccc(CN2CCNC(=O)C2)c(OC[C@H](O)CN2CCCCCCC2)c1,HD
Z46137,1565506058,O=C(c1ccc2c(c1)OCCO2)N1C[C@@H]2CC[C@H]1CN(c1ncccn1)C2,FD
Z46138,1704349494,Cc1cc(C[C@@H]2CN(C(=O)CN3CCN(c4ncccn4)CC3)C[C@H]2O)on1,GB
Z46139,1506412339,O=C(C1CCC1)N1CCC(N2CCCN3CCC[C@H]3C2)CC1,DD
Z46140,32547717,OCC[C@H]1CN(c2ncccc2F)CCN1Cc1ccco1,DD
Z46141,91943230,CCC[C@@H]1CN(Cc2cnc(N3CCOCC3)s2)C[C@H]1C(=O)O,ED
Z46142,2383330227,Cc1cc(C)n(CCCNC(=O)[C@H]2CC[C@@H](NC(=O)C[C@@H]3NC(=O)NC3=O)CC2)n1,HC
Z46143,2382412531,Cc1noc(C)c1CN1C(=O)CN(C)C(=O)[C@@H]1Cc1ccccc1,ED
Z46144,97766543,CN1CCN(C(=O)c2cccc(NC(=O)NC[C@]3(O)CCCNC3)c2)CC1,GC
Z46145,1529107158,Cn1ncc(Cl)c1C(=O)N1CCCN(C(=O)CCc2csc(N)n2)CC1,GD
Z46146,55369888,CC(=O)NCC(=O)N1CCC[C@@H](N2CCN(c3cccc(Cl)c3)CC2)C1,GD
Z46147,95355043,COc1ccc(OC)c(CN2C[C@@H](NS(=O)(=O)N(C)C)[C@H](C(C)C)C2)c1,GD
Z46148,1003636,CC(=O)NS(=O)(=O)c1ccc(NC(=O)COc2cccc(C)c2)cc1,FD
Z46149,41843004,C[C@H]1CN(C2(C(=O)O)Cc3ccccc3C2)C[C@@H](C)O1,CD
Z46150,72158762,COc1ccc(CNC(=O)CCN2C[C@H]3C[C@H](O)[C@H](O)C[C@H]3C2)cc1,EC
Z46151,2382388467,CCOC(=O)[C@@H]1[C@H](C)C=C[C@@H]2CN(C(=O)c3cccc(N)n3)C[C@H]21,ED
Z46152,95361409,CCN1C[C@@H](C(=O)N2CC(Oc3ccc(F)cc3)C2)CC1=O,DD
Z46153,216224926,Cc1nccn1-c1ccc(CNC(=O)C[C@H]2NC(=O)NC2=O)cc1,EC
Z46154,1615738082,CCCc1cc(N2C[C@H](CS(=O)(=O)N(C)C)[C@@H](O)C2)nc(C)n1,EC
Z46155,4487329,Cc1ccc(C(=O)NCCCNC(=O)c2cccnc2)cc1,CD
Z46156,97730234,O=C1COc2c(F)cc(NC(=O)NCc3noc([C@H]4CCCO4)n3)cc2N1,GD
Z46157,2356152504,CCOCC(=O)N1CCc2nc(Cc3ccccc3)nn2CC1,DD
Z46158,828032312,Cc1nc(CNC(=O)CCCn2cncn2)nc2c1CCCC2,DD
Z46159,952968230,Cc1nc(S(=O)(=O)N2CCC[C@H](C(=O)c3ccccn3)C2)cn1C,ED
Z46160,244748820,Cc1ncn(CC(=O)NCc2nncn2C2CCCCC2)c1C,DD
Z46161,1875248783,OC[C@H]1C[C@@H]2OCCN(Cc3ccc(-n4cccn4)cc3)[C@H]2C1,DD
Z46162,2100539453,CSC(C)(C)[C@H](N)C(=O)N1CCc2nc(-c3ccccc3)nn2CC1,FD
Z46163,97173324,CC(=O)N[C@@H]1CCCN(C(=O)c2cc(C)c(C)c(S(N)(=O)=O)c2)C1,FC
Z46164,434309,C[C@@H](C(=O)NCc1ccccc1)N1C(=O)c2ccccc2C1=O,DD
Z46165,9720832,O=C(NC[C@@H]1CCCO1)c1ccc2c(c1)C(=O)N(N1C(=O)c3ccccc3C1=O)C2=O,HD
Z46166,95362197,CN1CCN([C@H]2CCN(c3cc(N)nc(N(C)C)n3)C[C@H]2CCC(=O)O)CC1,GC
Z46167,2325762985,O=C(O)[C@H]1CN(C(=O)c2sccc2S(=O)(=O)N2CCCC2)CC12CC2,GD
Z46168,101371745,CC(=O)c1ccc(N2C(=O)[C@H]3[C@H](C2=O)[C@@]2(CO)C=C[C@H]3O2)cc1,DC
Z46169,1704358202,Cc1cc(C[C@@H]2CN(C(=O)c3cc(S(N)(=O)=O)ccc3F)C[C@H]2O)n[nH]1,GC
Z46170,710390920,Cc1ccc(F)cc1S(=O)(=O)N[C@H]1CCNC[C@@H]1O,CC
Z46171,72436392,CC(C)(O)CCc1ccc(C(=O)NC2(C(N)=O)CCCC2)cc1,DD
Z46172,823806838,Cc1ccc2nc(CNC(=O)c3n[nH]c4c3CN(C)CC4)[nH]c2c1,DD
Z46173,222888402,Cn1ncnc1[C@H](NC(=O)CCn1cnnn1)C1CC1,CB
Z46174,91665067,CCC[C@@H]1CN(C(=O)c2cn3ccsc3n2)C[C@H]1C(=O)O,DD
Z46175,96138514,CCn1nc(C2CCOCC2)nc1CCn1ccnc1C,CD
Z46176,67587450,COC[C@@H](NC(=O)c1c(O)cccc1O)c1ccnn1C,CC
Z46177,2384423314,CCc1nc(O)ccc1C(=O)N[C@@]1(c2ccccc2)CCNC[C@@H]1O,ED
Z46178,950757589,CC(C)(C)OC(=O)N1O[C@@H]2CCC[C@@H]2[C@@H]1C(=O)O,CD
Z46179,18101879,Cc1cccn2c(=O)c3cc(C(=O)N4C[C@H](C)O[C@H](C)C4)n(C)c3nc12,FD
Z46180,1704301006,CN(C)S(=O)(=O)C[C@@H]1COC[C@@H]1NC(=O)c1cccc(CN)c1,EB
Z46181,1506405879,Cc1cccc(CN2CCN(c3ccc(C(=O)O)nn3)CC2=O)c1,ED
Z46182,827841815,CS(=O)(=O)N1CCC[C@@H](CNC(=O)COc2cccc(Cl)c2)C1,FD
Z46183,2325745017,C[C@@H](NC(=O)[C@@]1(C)CCCNC1=O)c1cc(F)ccc1N1CCC(O)CC1,GD
Z46184,1772809820,Cc1nc2ccccc2nc1CN1CC[C@]2(CNC(=O)CO2)C1,DD
Z46185,2384413945,CN1CCO[C@H](C(=O)N2CCC3(CC2)OCCc2sc(-c4cnccn4)cc23)C1,HD
Z46186,82160546,O=C1C[C@]2(CCN(Cc3cnc(-c4cccs4)nc3)C2)C(=O)N1,ED
Z46187,3907629,COCCNC(=O)c1cc(-c2ccc(F)cc2)on1,CD
Z46188,253536356,Nc1nc(O)cc(N2CCC(NC(=O)CSc3ccccc3)CC2)n1,FD
Z46189,215492373,Cc1cc(=O)nc(S[C@H](C)C(=O)NCc2nc(C)c3c(n2)CCCC3)[nH]1,FD
Z46190,1076000868,Cc1cc(C(F)(F)F)nn1CCNC(=O)[C@H]1[C@@H]2C=C[C@@H](O2)[C@H]1N,EC
Z46191,95379006,Cc1nc(CCC(=O)N2C[C@H]3CC[C@@H]2CN(C(=O)c2ccncc2)C3)n[nH]1,FD
Z46192,2356149115,COc1ccc(C)cc1S(=O)(=O)N1CCC[C@]12CCCN(C)C2=O,FD
Z46193,67967886,CC[C@@]1(C2CCN(c3ccc(-c4nc(C)no4)cn3)CC2)NC(=O)NC1=O,FD
Z46194,1857736178,Cc1nn(C)c(C)c1CCC(=O)N1C[C@H](O)[C@]2(C1)[C@H](c1ccccc1)[C@H]2CO,GD
Z46195,40391700,CCc1nn2c(nnc3c(=O)n(N4CCN(C)CC4)ccc32)c1-c1ccc(F)cc1,HD
Z46196,67588601,Cn1c(C(=O)N2CCC[C@@H](C(=O)c3ccc4c(c3)OCO4)C2)cc(=O)n(C)c1=O,GC
Z46197,2382389720,O=C(NCc1nc2c(s1)CCCC2)[C@@H]1CC[C@@H]2OCCN[C@H]2C1,ED
Z46198,72420205,Cc1nc([C@H]2CCCN(CC(=O)N(C)C)C2)cc(N2CCCC2)n1,ED
Z46199,802548,COc1ccc(S(=O)(=O)N(C)CC(=O)NCc2cccnc2)cc1OC,GD
Z46200,91289541,COc1ccc2c(c1)cc(C(=O)NCCN1CCCC[C@@H]1CO)n2C,ED
Z46201,77287595,O=C(N[C@@H]1CCN(Cc2ccc3nsnc3c2)C[C@H]1O)c1cnccn1,FC
Z46202,1565527294,CCNc1ncc(C(=O)N2C[C@H]3c4ccccc4OC[C@@]3(C(=O)O)C2)cn1,FD
Z46203,584887892,COc1ccc(C(=O)NCCc2csc(N)n2)c(OC)c1,DD
Z46204,96149390,CCNC(=O)[C@@H]1C[C@H](NC(=O)c2cc(C3CC3)n[nH]2)CN1C(=O)CSC,GC
Z46205,12573587,CC(=O)NCCNCc1ccc(OC[C@@H](O)CN2CCc3ccccc3C2)cc1,GD
Z46206,67842927,CCc1cc(CN(C)C(=O)CN2C(=O)NC(=O)C2(C)C)on1,DC
Z46207,952968567,CC(C)CN1CCN(C2CCN(C(=O)C3CCC3)CC2)C[C@H]1CCO,FD
Z46208,91574595,COC[C@]1(O)CCN(Cc2cnc(N3CCOCC3)nc2)CC1(C)C,FC
Z46209,199673,O=c1nc2s/c(=C\c3ccccc3)c(=O)n2nc1Cc1ccccc1,ED
Z46210,299795184,COCc1nc(NCc2nc[nH]c2C)cc([C@@H]2CCOC2)n1,DD
Z46211,220214755,CCCN1CC[C@H](CNC(=O)Cc2cc(C)no2)C1,CD
Z46212,849977,CC1(C)C[C@@H](NC(=O)C(F)(F)F)[C@H](NC(=O)C(F)(F)F)C(C)(C)N1,FD
Z46213,72428562,Cn1cccc1C(=O)C(=O)N[C@@H]1CC[C@H](C(=O)N2CCSCC2)C1,ED
Z46214,1705781,COCCCNC(=O)c1ccc(C(=O)NCCCOC)cc1,DD
Z46215,2382363382,COc1ccc2[nH]cc(C(=O)N3CC[C@]4(CO)CCCN(C)[C@H]4C3)c(=O)c2c1,GD
Z46216,19224392,C[C@H](O)c1cn(C2CCN(c3cnccn3)CC2)nn1,CC
Z46217,216269168,COc1cccc(CCC(=O)N2C[C@@H]3CCC[C@H](C2)C(=O)N3)c1,DD
Z46218,1772808667,Nc1nc(CCNC(=O)[C@@H]2CCc3sc(N4CCOCC4)nc3C2)cs1,GD
Z46219,299799245,O=C(c1cnc(C2CC2)nc1O)N1CC[C@H]2[C@H](C1)OCc1cnnn12,EC
Z46220,1529152786,Cc1nnc(CN2CCC([C@@H](C)N3CCN(C)CC3)CC2)o1,DD
Z46221,97468594,O=C(Cn1ccccc1=O)N1CCCN(C(=O)c2ccco2)CC1,EC
Z46222,1940197077,O=C(N[C@H]1CO[C@@H]2[C@@H](O)CO[C@H]12)c1c[nH]nc1-c1cccc(F)c1,EC
Z46223,1857671239,CN(C)c1nc(O)c2c(n1)[C@]1(CCCN(C(=O)CCCn3cncn3)C1)CC2,GD
Z46224,221433837,CC(C)(C(=O)NCC[C@@H]1COc2ccccc2O1)N1CCOCC1,ED
Z46225,2332239414,CC(C)C[C@H](C)NC(=O)[C@H](O)Cc1cn(CC(=O)O)nn1,CB
Z46226,169791288,CNC(=O)[C@@H]1CN(C(=O)Cn2nc(C(F)(F)F)cc2C)C[C@H]1c1nc(C)n[nH]1,GC
Z46227,1529179155,CCN1CCC[C@H]1C(=O)N1CCCN(C(=O)c2cnn[nH]2)CC1,DB
Z46228,2884050,CC(=O)O[C@@](C)(CC[C@](C)(OC(C)=O)C(C)=O)C(C)=O,CD
Z46229,91605071,CCCC[C@@H]1C(=O)N(C)CCN1C(=O)c1cnc(C)[nH]c1=O,DC
Z46230,2382431197,O=C(Cn1cccn1)N1CCc2c(C(=O)N3CCO[C@@H](c4ccccc4)C3)n[nH]c2C1,HD
Z46231,2382433307,COc1ccc(C(=O)N2CCC(S(N)(=O)=O)CC2)cc1C[C@@H]1CCNC1,GC
Z46232,65293243,CC(C)(NC(=O)C1CCC1)c1nc2c(c(C(N)=O)n1)OCCO2,DC
Z46233,299758339,CN(Cc1nc2cc(Cl)ccc2[nH]1)C(=O)CCCn1cnnn1,ED
Z46234,2382373401,O=C1C[C@@H]2CN(C(=O)c3cnc(Nc4ccccc4)nc3)C[C@@H]2N1,DD
Z46235,12558772,COc1ccc(/C=C2\SC(=O)N(CC(=O)O)C2=O)cc1OC,DD
Z46236,222706627,O=C([C@@H]1CCCCn2nnnc21)N1CCC(CO)(CN2CCCC2)CC1,FC
Z46237,71750118,NC(=O)c1csc(N2CCO[C@H](C(F)(F)F)C2)n1,CD
Z46238,105074395,CCN(CC)C(=O)[C@@H]1CN2CCc3cc(OC)c(OC)cc3[C@H]2C[C@H]1O,FD
Z46239,244647032,Cc1noc(C)c1CN(C)C(=O)C[C@H]1CN(C)CCN1C,CC
Z46240,1857735064,CS(=O)(=O)c1ccc(N2CC[C@@H](O)[C@@](CO)(Cc3ccccc3)C2)nc1,GD
Z46241,6758411,CCOC(=O)[C@]1(CC(C)=O)C[C@@H]2C(=O)[C@@](CC(C)=O)(C(=O)OCC)C[C@H]2C1=O,GD
Z46242,1506401676,C[C@@H](Cn1cncn1)NC1CCN(Cc2ccco2)CC1,CD
Z46243,1506428453,CC(C)c1ccc(N(C)C[C@H]2CCCN(CCO)C2)nn1,CD
Z46244,2356148413,Cn1cnc2c(C(=O)N3CCc4nc(Cc5ccccc5)nn4CC3)ccnc21,GD
Z46245,35605673,O=C(O)[C@H]1CCN(S(=O)(=O)c2ccc(F)cc2)C1,CC
Z46246,54744276,NCc1nnnn1-c1cccc(Br)c1,CC
Z46247,6699646,Cc1nnc(SCC(=O)Nc2ccccc2F)n1C,CD
Z46248,59895997,Cc1ccc(N[C@@H]2O[C@H](CO)[C@H](O)[C@H](O)[C@H]2O)cc1,CB
Z46249,952988109,O=C1C[C@@H](C(=O)N2CCC(C(=O)NCc3ccccc3Cl)CC2)CN1,FD
Z46250,885939212,CS(=O)(=O)CCN[C@H]1CCC(=O)N(Cc2ccccc2)CC1,DD
Z46251,426370153,CC(=O)N1CCO[C@@H](CNC(=O)c2ccc(-c3cc(N)ncn3)cc2)C1,FC
Z46252,216397275,O=C(C[C@@H]1CCc2ccccc21)NC1CCN(CC(=O)NC2CC2)CC1,FD
Z46253,19703109,CC(C)N1CCN(C[C@@H]2COc3ccccc3O2)CC1,CD
Z46254,82106553,O=C(NCc1cc2n(n1)CCCNC2)c1cnc2c(c1)CCCC2,ED
Z46255,221439192,Cc1cc(=O)c2ccccc2n1CC(=O)N[C@H]1CCCN(c2cnccn2)C1,GD
Z46256,12717025,O=C(N[C@H]1CC(=O)N(CCc2ccccc2)C1)C(=O)c1ccccc1,ED
Z46257,426380354,Cc1ccn2c(F)c(C(=O)NCCc3cnn(C)c3)nc2c1,DD
Z46258,2325869262,Cc1cc(CC(=O)N2CC[C@@H](CNC(=O)c3ccc(-c4cnn[nH]4)cc3)C2)no1,GD
Z46259,252481554,CC(=O)N1CC[C@@H](NC(=O)c2cccc(C)c2Cl)[C@H](O)C1,DD
Z46260,2382391969,CN(C)C[C@H]1[C@@H]2CC[C@@]3(CN(S(=O)(=O)c4ccc(F)c(F)c4)C[C@@H]13)O2,FD
Z46261,16603619,CCc1noc(C)c1C(=O)NCCN1CCCCC1,CD
Z46262,1565511982,COc1ccc(CN2C[C@@H]3CC[C@H](C2)CN3C(=O)CS(C)(=O)=O)cc1,FD
Z46263,2382429706,CC1=C(C(=O)N2C[C@@H]3[C@H](C2)CN(S(C)(=O)=O)[C@H]3c2ccccc2)OCCO1,GD
Z46264,2382374154,CN1CC[C@@]2(C(=O)NC3CCOCC3)CCCN(C(=O)CCc3cn[nH]c3)[C@@H]2C1,HC
Z46265,533844,O=C(C[C@H]1NCCNC1=O)Nc1ccc(F)cc1,CC
Z46266,824757812,COc1ccc2nc(CCNS(=O)(=O)CC(C)C)[nH]c2c1,DD
Z46267,91997166,N[C@H]1CN(C(=O)Cc2ccc3c(c2)OCO3)C[C@@H]1c1ccccc1,DD
Z46268,222809844,O=C(N[C@@H]1COCC[C@@H]1OCC1CC1)c1nc2ccccc2[nH]1,DD
Z46269,67649472,CNC(=O)[C@@H]1C[C@@H](n2cc(-c3ccc(CN4CC[C@@H](O)C4)cc3)nn2)CN1,FC
Z46270,221217897,Cc1ccccc1[C@]1(O)CCN(C(=O)CCn2ccc(=O)[nH]c2=O)C1,EC
Z46271,2356147540,Cn1cnc2cc(C(=O)N3CCC(N4CC(O)C4)CC3)ccc2c1=O,EC
Z46272,1857700589,Cc1ccc2ncnc(N3CCN(C)C4(CCOCC4)C3)c2n1,DD
Z46273,95388642,CCN(C(=O)CCn1c(C)cccc1=O)[C@H]1CCS(=O)(=O)C1,EC
Z46274,1529104828,Cc1cc(C[C@@H]2CN(C(=O)COCc3ccccc3)C[C@H]2O)on1,ED
Z46275,1775979521,Cc1nc(C(F)(F)F)ncc1CN1C[C@@H]2COC[C@]2(C(=O)O)C1,ED
Z46276,299768699,CSCCN1CCN(C(=O)[C@H](Cc2ccccc2)N(C)C)CC1,ED
Z46277,584895177,CCS(=O)(=O)CCNC(=O)c1cccc(-c2cnc3ncnn3c2)c1,FC
Z46278,952989051,CCCC[C@H]1C=CCN1S(=O)(=O)c1cn[nH]c1,CD
Z46279,1875250414,CN1C(=O)[C@H]2COC[C@@H]1CN(C(=O)Cc1cccc(OCCN)c1)C2,EB
Z46280,97098754,Cc1ccc2nc(C(=O)N[C@@H]3CCCNC3)c(F)n2c1,CD
Z46281,16623859,COc1ccc(S(=O)(=O)NCc2ccccc2)cc1C(=O)O,DD
Z46282,31701,CCOC(=O)[C@@H]1CCCN(C(=O)N2CCOCC2)C1,CC
Z46283,72473686,CC(C)=CCN1CCN(C(=O)c2cccc(O)c2C)[C@H]2CS(=O)(=O)C[C@H]21,GD
Z46284,268617992,COc1coc(CN(C)C[C@H]2COc3ccccc3O2)cc1=O,DD
Z46285,12380304,C[C@H](C(N)=O)N(c1ccc2c(c1)OCCO2)S(C)(=O)=O,DC
Z46286,91273973,CC(C)n1cncc1CN1CCCC[C@@H]1C(=O)O,CD
Z46287,1772701450,Cc1nc(N2CCC[C@@](CO)(CN(C)C)C2)c2cccnc2n1,DD
Z46288,92061641,Cc1cccc(OCC(=O)N2C[C@H](CO)[C@H](CN3CCCCC3)C2)c1,ED
Z46289,18227517,Nc1cc(=O)[nH]c(SCC(=O)Nc2ccccn2)n1,CC
Z46290,72151069,CC(C)CS(=O)(=O)CCNc1nc(-c2ccncc2)nc2c1CNC2,FD
Z46291,1857733645,Cc1nc[nH]c1CC(=O)N1C[C@@H]2OCCC(=O)N(C)[C@H]2C1,CB
Z46292,72137467,CCN1CCN(C(=O)[C@@H](C)Oc2ccccc2OC)CC1,CD
Z46293,41241804,O=C(COc1ccccc1)N1CCN(C(=O)[C@H]2CC(=O)N(C3CC3)C2)CC1,FC
Z46294,1772707513,CN(C)c1nc(N[C@H](CO)c2ccc(F)cc2)ncc1F,CD
Z46295,823666879,CN(CC(=O)N1C[C@H]2CCC[C@@H](C1)N(C)C2)C1CCNCC1,DC
Z46296,91737680,Cc1ccccc1[C@@H]1CN(C(=O)c2[nH]nc3c2CN(C)CC3)C[C@H]1C(=O)O,FD
Z46297,12133048,COCCN1C(=O)CC[C@@H]2CN(Cc3cccnc3)CC[C@@H]21,DD
Z46298,2356154910,COc1ccccc1-c1ncc(CN2CCO[C@@H](c3nnnn3C)C2)s1,FD
Z46299,96148065,CNC(=O)Nc1ccc(S(=O)(=O)N2C[C@@H]3CN(C)C[C@]3(C(=O)O)C2)cc1,GC
Z46300,2382388281,Cc1nonc1C(=O)N1CCO[C@H](CN(C)C)[C@H]1c1ccccc1,ED
Z46301,2100473491,O=C(CCc1nc(O)n[nH]1)N[C@@H]1c2ccccc2C[C@@H]1O,CC
Z46302,534577278,O=S(=O)(Cc1ccccc1Cl)N1C[C@@H]2CC[C@H]1CNC2,DD
Z46303,2382387159,CCC[C@]1(CO)CN(CC(=O)NCCc2ccc(OC)cc2)CC[C@@H]1O,FD
Z46304,223623694,Cn1ncnc1[C@H](NC(=O)CCc1ccc(O)cc1)C1CC1,DD
Z46305,95366311,CCCc1nnc(N2CCCN(S(=O)(=O)N3CCCC3)CC2)o1,EC
Z46306,102544582,Cn1nc(C2CC2)cc1NC(=O)NCCC(=O)Nc1nccs1,ED
Z46307,223467730,Cn1cc(C(=O)N2CCCCC[C@@H]2c2cccc(F)c2)c(=O)[nH]c1=O,ED
Z46308,2382338351,CN1CC2(C1)CN(C(=O)[C@@H]1C[C@H]3CCCN3[C@]13C(=O)Nc1ccccc13)C2,FD
Z46309,823031284,CCCn1cnnc1CNC(=O)[C@H](CC)n1cccc1,CD
Z46310,65371330,O=C(CCn1ccc(=O)[nH]c1=O)N1CC[C@@H](c2ccc3c(c2)OCO3)[C@H](O)C1,GC
Z46311,2382362246,CCc1ccc(C(=O)N[C@H]2[C@H]3CCO[C@H]3[C@H]2COC)[nH]1,CD
Z46312,2556695,CC(C)C[C@@H](NC(=O)OCc1ccccc1)C(=O)NCC(=O)O,DD
Z46313,263891360,CCN(C(=O)NCc1ccc2c(c1)OCCCO2)[C@@H]1CCS(=O)(=O)C1,FD
Z46314,2384415276,COC(=O)c1ccc(N2CC[C@@](O)(c3ccccc3)[C@@H](N(C)C)C2)nc1,FD
Z46315,240128308,O=C(CCN1CCN2CCC[C@@H]2C1)NCc1ccccc1F,DD
Z46316,14534764,CC(C)[C@@H]1NC(=O)[C@H]2CN(C(=O)c3cc(Cl)cc(Cl)c3)CCN2C1=O,GD
Z46317,67603770,CSCc1nc(CNC(=O)[C@@H]2CCOC2)cs1,CD
Z46318,1067280,O=C1Nc2c(c(=O)[nH]c(=O)n2-c2ccccc2)C(C(F)(F)F)(C(F)(F)F)N1,GD
Z46319,238518,O=C(O)c1ccc(S(=O)(=O)NCc2cccnc2)cc1,CD
Z46320,65534979,NC(=O)c1cnc2n1CCN(C(=O)[C@H]1CC=CCC1)C2,CC
Z46321,96167052,Cc1ccc(-c2nc(CCN(C)[C@@H]3CCS(=O)(=O)C3)n(CCO)n2)o1,FC
Z46322,55060473,O=C(C[C@H]1C(=O)NCCN1C/C=C/c1ccccc1)NCCOc1cccnc1,GD
Z46323,534640823,CNc1nccnc1-c1cccc(C(=O)NCCn2c(C)cc(C)nc2=O)c1,GD
Z46324,828773622,O=C(NCc1nncn1C1CCCCC1)c1cc2ncc(CCO)cn2n1,FD
Z46325,1565513825,Cc1nc(N)nc(C)c1CC(=O)N[C@H]1C[C@H]2OCC[C@@H]12,CC
Z46326,2382303609,Cc1nn(CC(=O)N2CCn3nc(C4CC4)nc3[C@H]2C)c(=O)c2ccccc12,GD
Z46327,2382362967,CCCn1cc(C(=O)N2C[C@H](Cc3cc(C)[nH]n3)[C@@H](O)C2)c(C)n1,ED
Z46328,432576,COC(=O)C1=C(C)OC(N)=C(C(=O)OC)[C@]12C(=O)Nc1ccccc12,EC
Z46329,14993747,Cc1nc(C(=O)NCCn2cc(C(=O)NCc3ccc(F)cc3)nn2)cs1,GD
Z46330,220492911,COc1ccc2[nH]cc(C(=O)N(C)CCc3noc(C)n3)c(=O)c2c1,ED
Z46331,216020610,CN1CCN(Cc2cccc(OCCN3CCCCC3)c2)C[C@@H]1CO,ED
Z46332,6231368,O=C(CCSc1nnc2c(n1)[nH]c1ccccc12)N1CCOCC1,ED
Z46333,1772705746,C[C@H]1C(=O)N2CCC[C@@H]2CN1CCOc1ccc(F)cc1,CD
Z46334,369287881,NS(=O)(=O)c1ccc(F)c(C(=O)N2CCCN(C(=O)c3ccco3)CC2)c1,GD
Z46335,97743430,O[C@H]1COC[C@@H]1N1CCCN(Cc2cc3ccccc3o2)CC1,DD
Z46336,156900385,NS(=O)(=O)Cc1cccc(F)c1Br,CD
Z46337,223733784,O=C1CCC(CCC(=O)N[C@@H]2COCC[C@@H]2OCc2ccccc2)=NN1,FD
Z46338,1506398088,COc1ccc(-n2cnnc2)cc1NC(=O)[C@H](C)N1CCN(C)CC1,EC
Z46339,670449786,CNC(=O)C[C@@H]1CCN(Cc2cc(CC(C)C)[nH]n2)C1,CD
Z46340,1857678824,Cc1n[nH]cc1-c1nc([C@@H]2CCc3ncnn3C2)n(-c2cnn(C)c2)n1,FD
Z46341,629943159,O=C(CCc1cn[nH]c1)NC[C@@H](c1ccco1)N1CCCC1,DD
Z46342,2384429027,C[C@@H](O)[C@H](N)C(=O)N1CCc2oc(-c3ccccc3)nc2C1,DC
Z46343,1565510494,NC(=O)[C@H]1CC=CC[C@@H]1NC(=O)CCCn1cccn1,CC
Z46344,19731599,Cc1ocnc1C(=O)NCc1ccccc1-n1cncn1,CD
Z46345,1857712531,COCCn1nnc([C@H]2CN(C(=O)c3cc(OC)cc(C(=O)OC)c3)CCO2)n1,HC
Z46346,23191733,C[C@@H](Cn1cncn1)C(=O)NCc1ccc2c(c1)OCO2,CC
Z46347,2382342322,C[C@H]1CN(C(=O)c2ccc(NC(=O)CN(C)C)cc2)Cc2nnc(C3CC3)n21,GD
Z46348,244690902,COc1nc(C)cc(C)c1CNC(=O)CN1C[C@@H]2CC[C@H]1C2,DD
Z46349,2325785269,O=C(C[C@H]1CN(C(=O)Cc2cccs2)C2(CCC2)CO1)NCC1=NOCC1,GD
Z46350,827861482,O=C(Cn1cccn1)NC[C@H]1CCCN(Cc2ccoc2)C1,DD
Z46351,1775984349,OCc1ccc2c(c1)CN(CC[C@@H]1COCCO1)CCO2,CD
Z46352,4810201,CC1=C(C(=O)NCc2ccccc2)[C@@H](c2ccccc2OCC(N)=O)NC(=S)N1,HD
Z46353,96138430,CCCCn1nc(CC2CCN(C)CC2)nc1Cn1cc(C)c(=O)[nH]c1=O,FD
Z46354,252536846,COc1ccc([C@@H](NS(=O)(=O)C(C)C)[C@H]2C[C@@H](O)C2)cn1,DD
Z46355,2382370251,C[C@]1(O)CCOC2(CCN(C(=O)Cc3ccc(CO)cc3)CC2)[C@@H]1O,EC
Z46356,2871286,C[C@H](NS(=O)(=O)c1ccc(F)cc1)C(=O)Nc1ccc2c(c1)OCCO2,GD
Z46357,1772817907,O=C1CO[C@]2(CCN(C(=O)c3cc(F)cc(Cl)c3)C2)CN1,DD
Z46358,426535980,Cc1nn(C)c(C(=O)N2CCN(Cc3ccco3)[C@H](CCO)C2)c1Cl,FD
Z46359,77407590,CCN(Cc1ccc2nsnc2c1)[C@@H]1CCS(=O)(=O)C1,DD
Z46360,96139684,Cc1cc(N2CC[C@](C)(O)[C@@H](O)C2)nc(N2CCOCC2)n1,DB
